Title,Rent,Address,URL
3/2 on Quiet Morningside Culdesac,$1635,Decatur,https://atlanta.craigslist.org/atl/apa/d/atlanta-3-2-on-quiet-morningside/7092017567.html
"Clubroom, Playground, Picnic areas",$1305,Stockbridge,https://atlanta.craigslist.org/wat/apa/d/atlanta-clubroom-playground-picnic-areas/7100311582.html
"Pets allowed, Excellent school district, Tennis court(s)",$1305,Lawrenceville,https://atlanta.craigslist.org/wat/apa/d/atlanta-pets-allowed-excellent-school/7094142024.html
"Storage, Balcony, Ceiling Fan",$931,"1212 James Jackson Pkwy NW Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-storage-balcony-ceiling-fan/7098377575.html
"Clubroom, Group exercise, Pool",$931,"1212 James Jackson Pkwy NW Atlanta, GA",https://atlanta.craigslist.org/wat/apa/d/atlanta-clubroom-group-exercise-pool/7100258104.html
"Game Room, Easy Access to Interstate 85 and Duluth Highway, Disposal",$1590,"1212 James Jackson Pkwy NW Atlanta, GA",https://atlanta.craigslist.org/wat/apa/d/duluth-game-room-easy-access-to/7102208904.html
Living Made Easy In This AMAZING 3 Bedroom Apartment Home!,$1590,Kennesaw,https://atlanta.craigslist.org/wat/apa/d/douglasville-living-made-easy-in-this/7102153170.html
"Storage, Package Receiving, Clubhouse",$1485,Chamblee Tucker,https://atlanta.craigslist.org/atl/apa/d/atlanta-storage-package-receiving/7098124223.html
Luxurious Amenities at Knollwood Park,$1485,Acworth,https://atlanta.craigslist.org/nat/apa/d/lawrenceville-luxurious-amenities-at/7102135924.html
"Upgraded 3 bedroom, 24 hour Amenities , Onsite Market",$1225,PEACHTREE CTY,https://atlanta.craigslist.org/atl/apa/d/atlanta-upgraded-3-bedroom-24-hour/7102170707.html
Come Visit Brookside Park Apartments!,$1225,Union City,https://atlanta.craigslist.org/atl/apa/d/atlanta-come-visit-brookside-park/7102169514.html
House for Rent in Virginia Highland - Two Rooms,$1783,Stockbridge,https://atlanta.craigslist.org/atl/apa/d/atlanta-house-for-rent-in-virginia/7102174379.html
Brookside Park Apartments: A community for you!,$1783,Fayetteville,https://atlanta.craigslist.org/atl/apa/d/atlanta-brookside-park-apartments/7102169771.html
"Refrigerator, Hardwood floors, Picnic areas",$1295,"1212 James Jackson Pkwy NW Atlanta, GA",https://atlanta.craigslist.org/wat/apa/d/atlanta-refrigerator-hardwood-floors/7100310769.html
Newly Renovated with Stainless Steel Appliances,$1295,Powder Spring,https://atlanta.craigslist.org/atl/apa/d/atlanta-newly-renovated-with-stainless/7102170150.html
"Luxury, Location, & Convenience!",$1365,Chamblee Tucker,https://atlanta.craigslist.org/sat/apa/d/mcdonough-luxury-location-convenience/7102166425.html
"Dishwasher, Basketball Court(s), Washer/Dryer",$1365,Smyrna,https://atlanta.craigslist.org/atl/apa/d/atlanta-dishwasher-basketball-courts/7101218948.html
"Pool, Refrigerator, Range",$1395,Fairburn,https://atlanta.craigslist.org/wat/apa/d/atlanta-pool-refrigerator-range/7102130250.html
"Pool, Clubhouse, BBQ/Picnic Area, Laundry Facilities, Tennis Court",$1395,Chamblee Tucker,https://atlanta.craigslist.org/nat/apa/d/kennesaw-pool-clubhouse-bbq-picnic-area/7102155480.html
Blossom into Pinewood Manor,$1400,Newnan,https://atlanta.craigslist.org/sat/apa/d/riverdale-blossom-into-pinewood-manor/7102154327.html
Find your new home At Brookside Today!,$1400,Jonesboro,https://atlanta.craigslist.org/atl/apa/d/atlanta-find-your-new-home-at-brookside/7102153064.html
Come Visit Brookside Park Apartments!,$2361,"1624 Beecher Street Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-come-visit-brookside-park/7102147687.html
Come Visit Brookside Park Apartments!,$2361,Conyers,https://atlanta.craigslist.org/atl/apa/d/atlanta-come-visit-brookside-park/7102151091.html
Three Bedroom Coming Soon! Apply Now!,$2100,Greenbriar Mall/South Fulton,https://atlanta.craigslist.org/eat/apa/d/porterdale-three-bedroom-coming-soon/7102150427.html
Come Visit Brookside Park Apartments!,$2100,Duluth,https://atlanta.craigslist.org/atl/apa/d/atlanta-come-visit-brookside-park/7102148781.html
"NOW LEASING! SAVINGS, SAVINGS, SAVINGS!  CALL TODAY!",$1524,"Hoschton, Ga",https://atlanta.craigslist.org/wat/apa/d/atlanta-now-leasing-savings-savings/7101161447.html
"GOFetch Dog Park, Sand Volleyball Court, GOChat Business Center",$1524,Decatur,https://atlanta.craigslist.org/wat/apa/d/duluth-gofetch-dog-park-sand-volleyball/7095855116.html
SPACIOUS THREE BEDROOMS WITH DUAL CLOSETS IN THE MASTER,$1400,Duluth,https://atlanta.craigslist.org/atl/apa/d/decatur-spacious-three-bedrooms-with/7102122039.html
"Fitness Center, Short Term-Lease  6 Months only, Large Pool",$1400,Austell,https://atlanta.craigslist.org/wat/apa/d/stockbridge-fitness-center-short-term/7099308971.html
why look anywhere else?,$1940,Doraville,https://atlanta.craigslist.org/nat/apa/d/lawrenceville-why-look-anywhere-else/7102124676.html
Spring into your new home!,$1940,Norcross,https://atlanta.craigslist.org/atl/apa/d/atlanta-spring-into-your-new-home/7102113757.html
Live Life Stress FREE with Modern Living!,$2895,"Roswell, GA",https://atlanta.craigslist.org/nat/apa/d/atlanta-live-life-stress-free-with/7102113905.html
Virtual Tour Available!,$2895,Norcross,https://atlanta.craigslist.org/wat/apa/d/atlanta-virtual-tour-available/7102113785.html
The Mill at Chastain,$1355,Marietta,https://atlanta.craigslist.org/nat/apa/d/kennesaw-the-mill-at-chastain/7102132185.html
"Incredible Amenities, Come Look and Lease, Call for Details",$1355,Marietta,https://atlanta.craigslist.org/wat/apa/d/atlanta-incredible-amenities-come-look/7102132030.html
"Looking for a ""Mortgage Alternative""",$1340,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/wat/apa/d/kennesaw-looking-for-mortgage/7086672744.html
Renew Braelinn - You will not mind working from home,$1340,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/sat/apa/d/peachtree-city-renew-braelinn-you-will/7099706794.html
At Last! A Mortgage Alternative,$1940,Lithonia,https://atlanta.craigslist.org/sat/apa/d/stockbridge-at-last-mortgage-alternative/7087670854.html
At Last! A Mortgage Alternative,$1940,"",https://atlanta.craigslist.org/sat/apa/d/stockbridge-at-last-mortgage-alternative/7087676497.html
YOUR FUTURE HOUSE Superior,$1355,"",https://atlanta.craigslist.org/wat/apa/d/monroe-your-future-house-superior/7102121137.html
At Last! A Mortgage Alternative,$1355,"",https://atlanta.craigslist.org/sat/apa/d/fayetteville-at-last-mortgage/7087674495.html
Virtual Tour Available!,$1410,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-virtual-tour-available/7102113827.html
Become A Home Owner In 30 Days or Less!,$1410,"",https://atlanta.craigslist.org/wat/apa/d/powder-springs-become-home-owner-in-30/7086658658.html
"Resort Style Saline Pool, BBQ Area, Lease Today",$1130,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-resort-style-saline-pool-bbq/7102123995.html
"Wood Flooring, Front-to-Back Ventilation, Swimming Pool, Playground",$1130,"",https://atlanta.craigslist.org/nat/apa/d/smyrna-wood-flooring-front-to-back/7102123770.html
"Come Visit Today, Executive Business Center, Ceiling Fans",$1955,"",https://atlanta.craigslist.org/atl/apa/d/union-city-come-visit-today-executive/7102113269.html
"Patio or Balcony, Schedule a Tour, Clubhouse",$1955,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-patio-or-balcony-schedule-tour/7102112185.html
"On-site maintenance, Cyber cafe, Picnic areas",$1295,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-on-site-maintenance-cyber-cafe/7100258410.html
"Looking for a ""Mortgage Alternative""",$1295,"",https://atlanta.craigslist.org/sat/apa/d/newnan-looking-for-mortgage-alternative/7086665698.html
"Range, Disposal, Storage",$1804,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-range-disposal-storage/7087009282.html
Pinewood Manor has your Second Chance!,$1804,"",https://atlanta.craigslist.org/sat/apa/d/riverdale-pinewood-manor-has-your/7102105341.html
"Built-In Desk , Fully Equipped Kitchen, Children's Playground",$1519,"",https://atlanta.craigslist.org/sat/apa/d/atlanta-built-in-desk-fully-equipped/7102076395.html
"Newly renovated, hardwood flooring, new appliances, large rooms!",$1519,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-newly-renovated-hardwood/7102098269.html
"""Stainless Steel Appliance Package, Community Clubhouse""",$875,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-stainless-steel-appliance/7102097660.html
"1st Floor, Lake View 3 Bedroom! Virtual Tour On YouTube!!",$875,"",https://atlanta.craigslist.org/sat/apa/d/conyers-1st-floor-lake-view-3-bedroom/7102079387.html
See what our residents are raving about! Village on the Green,$1519,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-see-what-our-residents-are/7102078002.html
"Swimming Pool, Disposal, Dishwasher",$1519,"",https://atlanta.craigslist.org/wat/apa/d/duluth-swimming-pool-disposal-dishwasher/7102088428.html
House for lease,$1385,"",https://atlanta.craigslist.org/nat/apa/d/hoschton-house-for-lease/7102088295.html
"Package receiving, Night patrol, Balcony",$1385,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-package-receiving-night-patrol/7099258589.html
SPACIOUS THREE BEDROOMS WITH DUAL CLOSETS IN THE MASTER,$1095,"",https://atlanta.craigslist.org/atl/apa/d/decatur-spacious-three-bedrooms-with/7102071991.html
"Extra Storage, Ceiling Fans in Living Room and Bedroom, Cozy Fireplace",$1095,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-extra-storage-ceiling-fans-in/7102073467.html
"Gorgeous Hardwood-Style Flooring, Online Resident Portal, Pet-Friendly",$1295,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-gorgeous-hardwood-style/7102073307.html
"Bay Windows with Scenic Views, Car Care Center, Community Clubhouse",$1295,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-bay-windows-with-scenic-views/7102073120.html
"Plank Flooring in Kitchen, Yoga Room, Online Rent Pay",$1905,"",https://atlanta.craigslist.org/wat/apa/d/duluth-plank-flooring-in-kitchen-yoga/7096473566.html
"Business Center with WiFi, Lighted Sports Court, Volleyball Court",$1905,"",https://atlanta.craigslist.org/nat/apa/d/buford-business-center-with-wifi/7102066396.html
Be home already. LQQK and LEASE TODAY! Linden Ridge,$1365,"",https://atlanta.craigslist.org/eat/apa/d/pine-lake-be-home-already-lqqk-and/7102063215.html
Beautiful 3 Bedrooms Available!,$1365,"",https://atlanta.craigslist.org/atl/apa/d/austell-beautiful-3-bedrooms-available/7102061208.html
^ENJOY This L0cati0n! VERY SPACI0US 3BD/2BA H0ME!,$1555,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-enjoy-this-l0cati0n-very/7101992234.html
Regal Vista Apartments $399.00 Especial,$1555,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-regal-vista-apartments-especial/7102059145.html
"Picnic Areas, Call for Details, Schedule a Tour",$1040,"",https://atlanta.craigslist.org/nat/apa/d/norcross-picnic-areas-call-for-details/7102059123.html
ASPEN POINTE'S TRIPLE PLAY: HUGE FLOOR PLANS-TINY PRICE-BEST LOCATION,$1040,"",https://atlanta.craigslist.org/nat/apa/d/roswell-aspen-pointes-triple-play-huge/7102056955.html
"24-Hour Availability, Dishwasher, Disability Access",$1519,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-24-hour-availability-dishwasher/7102048497.html
"Lease Today, Playground, Dog Park",$1519,"",https://atlanta.craigslist.org/nat/apa/d/norcross-lease-today-playground-dog-park/7102049802.html
"Balcony, Cable/Satellite, Refrigerator",$1519,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-balcony-cable-satellite/7102038211.html
Beautiful 3 bed 2 bath!!! First Month Free!!!!!,$1519,"",https://atlanta.craigslist.org/nat/apa/d/marietta-beautiful-3-bed-2-bath-first/7102027863.html
^ENJOY This L0cati0n! VERY SPACI0US 3BD/2BA H0ME!,$1519,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-enjoy-this-l0cati0n-very/7101992200.html
"Night Patrol, Tile Floors, Patio",$1519,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-night-patrol-tile-floors-patio/7102024701.html
***Move In Special 3x2 Apartments Marietta,$1190,"",https://atlanta.craigslist.org/nat/apa/d/marietta-move-in-special-3x2-apartments/7102018127.html
"Cable or Satellite Ready, 24 Hour Emergency Maintenance, Pool",$1190,"",https://atlanta.craigslist.org/wat/apa/d/redan-cable-or-satellite-ready-24-hour/7086728331.html
"Dishwasher, Patio, Covered Parking",$1519,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-dishwasher-patio-covered-parking/7096844083.html
"Upgraded Bathrooms with Garden Tub, Kitchen Pantry, Ceiling Fans",$1519,"",https://atlanta.craigslist.org/sat/apa/d/atlanta-upgraded-bathrooms-with-garden/7102004124.html
Renew Braelinn - Spacious Units Available Now!,$1328,"",https://atlanta.craigslist.org/sat/apa/d/peachtree-city-renew-braelinn-spacious/7101025657.html
Welcome Home to the Lake House!!,$1328,"",https://atlanta.craigslist.org/nat/apa/d/roswell-welcome-home-to-the-lake-house/7102014030.html
"Fireplace, Covered Parking, Basketball Court(s)",$1663,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-fireplace-covered-parking/7102013463.html
***It’s Pouring Savings!!! Stop by TODAY and get $$$$,$1663,"",https://atlanta.craigslist.org/nat/apa/d/roswell-its-pouring-savings-stop-by/7102011879.html
YOU'RE ONE STEP CLOSER TO YOUR DREAM HOME!! APPLY TODAY!!!,$1135,"",https://atlanta.craigslist.org/eat/apa/d/redan-youre-one-step-closer-to-your/7101988385.html
"Love, Laugh & Live at St. Ives Crossing",$1433,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/sat/apa/d/stockbridge-love-laugh-live-at-st-ives/7101997159.html
Waived app and Admin fee only at The Lake House!!,$1433,Lithonia,https://atlanta.craigslist.org/nat/apa/d/roswell-waived-app-and-admin-fee-only/7102009085.html
YOU'RE ALWAYS WELCOME AT HARVARD PLACE!!!!  APPLY TODAY,$1695,MCDONOUGH,https://atlanta.craigslist.org/eat/apa/d/redan-youre-always-welcome-at-harvard/7101994268.html
"Private Balcony,  And Pets Allowed!",$1695,Lithonia,https://atlanta.craigslist.org/sat/apa/d/mcdonough-private-balcony-and-pets/7102004738.html
WE ARE HERE FOR YOU!!! TAKE A VIRTUAL TOUR OF YOUR NEW HOME!,$1141,Lithonia,https://atlanta.craigslist.org/eat/apa/d/redan-we-are-here-for-you-take-virtual/7101990485.html
UPGRADED LUXARY HOMES HERE AT HARVARD PLACE! APPLY TODAY!!,$1141,MCDONOUGH,https://atlanta.craigslist.org/eat/apa/d/redan-upgraded-luxary-homes-here-at/7101980461.html
APRIL IS A GREAT MONTH TO MOVE!,$1210,"2200 Parklake Drive NE Atlanta, GA",https://atlanta.craigslist.org/sat/apa/d/mcdonough-april-is-great-month-to-move/7102000457.html
THREE BEDROOM!! LEASE IT TODAY!! ONLY ONE LEFT!!,$1210,"150 Carrington Park Drive Gainesville, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-three-bedroom-lease-it-today/7101999153.html
"April savings, call today for details!!!  Reno 2bed 2bath $1460",$1141,Lithonia,https://atlanta.craigslist.org/nat/apa/d/gainesville-april-savings-call-today/7101999079.html
"Package Acceptance, Stylish Features, Call for Details",$1141,MCDONOUGH,https://atlanta.craigslist.org/eat/apa/d/decatur-package-acceptance-stylish/7101984979.html
IT'S AFFORDABLE HERE!,$1141,MCDONOUGH,https://atlanta.craigslist.org/sat/apa/d/mcdonough-its-affordable-here/7101994464.html
Spacious pet friendly 3 bed 2 bath apartment !,$1141,Duluth,https://atlanta.craigslist.org/sat/apa/d/mcdonough-spacious-pet-friendly-3-bed-2/7101994376.html
"Easy Access to Interstate 85 and Duluth Highway, Ice Maker, Disposal",$1210,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/wat/apa/d/duluth-easy-access-to-interstate-85-and/7092614852.html
"Private Balcony, Washer/Dryer Hookup, Wheelchair Accessible",$1210,Decatur,https://atlanta.craigslist.org/atl/apa/d/atlanta-private-balcony-washer-dryer/7100127387.html
Spacious pet friendly 3 bed 2 bath apartment,$1798,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/atl/apa/d/roswell-spacious-pet-friendly-3-bed-2/7101948463.html
$500 OFF APRIL'S RENT!!! Move-In TODAY!!!,$1798,"100 Woods Walk Villa Rica, GA",https://atlanta.craigslist.org/eat/apa/d/decatur-500-off-aprils-rent-move-in/7101914956.html
Virtual Tours Today! Look and Lease Specials!,$1460,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/atl/apa/d/roswell-virtual-tours-today-look-and/7101940669.html
$150 OFF Your Rent/Month*3 Bed Still Available so DON'T PANIC!!,$1460,Wood Creek Apartments,https://atlanta.craigslist.org/wat/apa/d/villa-rica-150-off-your-rent-month3-bed/7101960841.html
$500 OFF OF MOVE IN! Apartment #603,$1450,Douglasville,https://atlanta.craigslist.org/atl/apa/d/roswell-500-off-of-move-in-apartment-603/7101940207.html
Apartments are all electric,$1450,"Stockbridge, GA",https://atlanta.craigslist.org/nat/apa/d/roswell-apartments-are-all-electric/7101955883.html
Don’t Miss Your Chance! Reserve This 3 Bedroom Apt Home Today!,$1210,"100 Woodlawn Park Drive McDonough, GA",https://atlanta.craigslist.org/wat/apa/d/douglasville-dont-miss-your-chance/7101926383.html
"3 Bedroom, 2 Bathroom Apartments !!!",$1210,Lithonia,https://atlanta.craigslist.org/sat/apa/d/stockbridge-3-bedroom-2-bathroom/7101950930.html
LAST 3 BEDROOM FOR MAY! CALL NOW!,$1210,McDonough Square,https://atlanta.craigslist.org/sat/apa/d/mcdonough-last-3-bedroom-for-may-call/7101949512.html
TAKE A VIRTUAL TOUR TODAY AND FIND YOUR DREAM HOME!!!,$1210,Duluth,https://atlanta.craigslist.org/eat/apa/d/redan-take-virtual-tour-today-and-find/7101929698.html
Beautiful Dakota Floorplan Available! Charming Location!,$1410,PEACHTREE CTY,https://atlanta.craigslist.org/sat/apa/d/mcdonough-beautiful-dakota-floorplan/7101945591.html
"Swimming Pool, Spin Room, Bathroom & Laundry Area",$1410,"645 Dekalb Industrial Way Decatur, GA",https://atlanta.craigslist.org/wat/apa/d/duluth-swimming-pool-spin-room-bathroom/7092200520.html
Renew Braelinn - March Madness Special,$1905,Location: I-85N at I-285 Near Embry Hill,https://atlanta.craigslist.org/sat/apa/d/peachtree-city-renew-braelinn-march/7097669623.html
UNBEATABLE DEALS,$1905,Lithonia,https://atlanta.craigslist.org/sat/apa/d/atlanta-unbeatable-deals/7099100036.html
"Night Patrol, Disability Access, Fireplace",$1695,Stockbridge,https://atlanta.craigslist.org/atl/apa/d/atlanta-night-patrol-disability-access/7101939494.html
